Id,SalePrice
1461,12506.129975639284
1462,-1993937.807231404
1463,198545.38788779825
1464,134299.21477327496
1465,273679.757317476
1466,213274.32890360802
1467,131628.1978952512
1468,190020.73102814704
1469,115098.04184413701
1470,99517.10072053224
1471,259952.51742433757
1472,130283.23210669309
1473,111974.54679016024
1474,102732.96169980615
1475,232330.61145813018
1476,457492.1685760245
1477,251912.44270395488
1478,334722.82362603396
1479,273902.9139274731
1480,524402.3929013833
1481,421858.63911999017
1482,227328.78487940878
1483,144269.80725487322
1484,178591.3183662817
1485,111487.25219275802
1486,196891.7960310802
1487,355086.5285378769
1488,215597.20286085457
1489,190345.00181203336
1490,289945.8482589498
1491,180000.9653793648
1492,75741.00875648111
1493,343999.4140452668
1494,377540.63012509793
1495,244348.20765209943
1496,315715.43339123577
1497,171124.46506942064
1498,137427.77442213148
1499,170528.87605182081
1500,239702.91499926895
1501,206173.33815211803
1502,203208.0001893863
1503,-170983.8125121817
1504,285684.9721089676
1505,253754.44167067856
1506,222269.7676492855
1507,268700.39697080106
1508,193090.36540109664
1509,175110.83951696008
1510,209130.5498374328
1511,155648.08000766486
1512,156928.719035618
1513,197955.878044568
1514,66893.85089958459
1515,5268.590230323374
1516,187278.11648129672
1517,129465.60418196768
1518,9495.13512185961
1519,314074.50919964164
1520,115229.93459481746
1521,188842.31213898212
1522,155981.3982598409
1523,150755.29607065767
1524,166528.89922968298
1525,155260.8441535309
1526,124681.98876004666
1527,65302.0338364467
1528,143514.2148353532
1529,219005.91960784048
1530,119976.4928002134
1531,341049.78826277703
1532,111500.75636117905
1533,233475.75522372872
1534,145857.9715314433
1535,161537.52314519137
1536,25524.663414768875
1537,304126.3498921618
1538,109233.7596803382
1539,267535.6280854866
1540,210200.5525901839
1541,204685.4243009016
1542,280750.5400142446
1543,270513.0142307356
1544,83972.19337003678
1545,97652.70806062967
1546,99745.98242449015
1547,190858.18303150684
1548,180860.19297335297
1549,130352.37271841615
1550,72329.21325733513
1551,38736.13715932518
1552,-62321.555350996554
1553,119401.75285417587
1554,159219.8795036003
1555,127815.85791548342
1556,-12067.726746968925
1557,75756.87014520913
1558,19310.671993009746
1559,193027.46946645528
1560,70335.72641342133
1561,186573.85250665992
1562,114838.74523299187
1563,98490.27857198566
1564,163377.0256056562
1565,131701.3012475446
1566,-103248.5721212253
1567,70710.86880367249
1568,106246.57396867126
1569,54942.71612224728
1570,110649.20644103736
1571,300294.30504790694
1572,147944.4716354832
1573,470592.39475300163
1574,110628.1043477729
1575,185618.10397367924
1576,174558.56879542023
1577,226145.04801409692
1578,255112.90521601588
1579,191729.49134356529
1580,197379.6392409131
1581,141992.05789973587
1582,159548.0729103759
1583,324869.66161920875
1584,227398.60901435465
1585,140650.75619592518
1586,86759.78839384764
1587,-10589.393130458891
1588,124845.9586604014
1589,11380.181909359992
1590,135958.24850634485
1591,195250.7894621119
1592,237588.65921679884
1593,157472.63675763458
1594,125488.45246646553
1595,217132.2228276655
1596,228569.93975218385
1597,143779.91209625453
1598,11308.545458503067
1599,311718.61376120895
1600,330706.4707951769
1601,-53024.55902018398
1602,157562.27023925632
1603,-132370.45857488364
1604,312203.5721749142
1605,202953.93854800612
1606,111433.37228640169
1607,219249.34853226691
1608,202934.78615548462
1609,119449.30177561194
1610,136456.79667053372
1611,227688.98754691333
1612,162516.02802608162
1613,110629.039614968
1614,8467.737441278994
1615,70995.60771862417
1616,67696.99981274456
1617,58762.3975796625
1618,155674.70565346628
1619,344788.5430409685
1620,-132301.55888084322
1621,163477.31679206342
1622,131656.756940566
1623,448833.99680847675
1624,178686.63195171207
1625,208316.14232363738
1626,167673.2805954758
1627,129211.84885525145
1628,334393.84898891486
1629,160497.89125970937
1630,473996.5797792021
1631,283502.73072705604
1632,212933.1873165164
1633,131715.3976135049
1634,186966.08249517716
1635,173617.82876468636
1636,150214.00123996474
1637,206608.91602269746
1638,10171.614943468943
1639,217062.66922062077
1640,303103.6190753523
1641,242519.43334766664
1642,306947.63415543176
1643,73486.6037503574
1644,264353.6942668352
1645,484781.50985982455
1646,141916.28702358343
1647,130407.60540675558
1648,168293.33008223213
1649,137948.3540981505
1650,125433.5213186685
1651,36499.3948981408
1652,157823.66960548796
1653,214470.46960241534
1654,197406.76400240697
1655,469459.586522812
1656,134194.8968574945
1657,116558.07359407283
1658,159908.7889197711
1659,182362.32503371872
1660,466847.3578787092
1661,484983.0183082018
1662,321533.5560848508
1663,311267.34819720127
1664,433468.39465213753
1665,309637.21682030894
1666,134550.3963583801
1667,547475.890316287
1668,323067.27852108516
1669,345673.0524479691
1670,281599.172557706
1671,226377.8172068838
1672,411716.03505931236
1673,236565.2632958833
1674,323499.49391796626
1675,176188.99652553536
1676,232034.4171653781
